carrier,rtrip_fare,advance,busclass,nonrefundable,satstayover
UA,187.0,21,0,1,1
UA,187.0,24,0,1,1
UA,187.0,24,0,1,1
UA,187.0,32,0,1,0
UA,187.0,17,0,1,1
UA,187.0,25,0,1,1
UA,187.0,78,0,1,1
UA,187.0,23,0,1,1
UA,187.0,20,0,1,1
UA,187.0,32,0,1,0
UA,187.0,71,0,1,1
UA,187.0,33,0,1,1
AA,206.8,23,0,1,1
UA,188.0,56,0,1,1
AA,206.8,22,0,1,1
AA,206.8,30,0,1,1
AA,206.8,21,0,1,1
AA,206.8,19,0,1,1
AA,206.8,62,0,1,1
AA,206.8,22,0,1,1
AA,206.8,18,0,1,1
UA,188.0,39,0,1,1
AA,206.8,18,0,1,1
AA,206.8,29,0,1,1
AA,206.8,35,0,1,1
AA,206.8,32,0,1,1
UA,188.0,44,0,1,1
AA,206.8,53,0,1,1
AA,206.8,35,0,1,1
AA,206.8,62,0,1,1
AA,206.8,34,0,1,1
AA,206.8,22,0,1,0
AA,206.8,23,0,1,1
AA,206.8,30,0,1,1
AA,206.8,24,0,1,1
AA,206.8,25,0,1,1
UA,188.0,23,0,1,1
AA,206.8,32,0,1,1
AA,206.8,23,0,1,1
AA,206.8,18,0,1,1
AA,206.8,21,0,1,1
AA,206.8,19,0,1,1
AA,206.8,24,0,1,0
AA,206.8,23,0,1,1
UA,188.0,10,0,1,1
AA,206.8,25,0,1,0
UA,188.0,51,0,1,1
AA,206.8,15,0,1,1
AA,206.8,23,0,1,1
AA,206.8,62,0,1,1
AA,206.8,17,0,1,1
UA,188.0,53,0,1,1
AA,206.8,23,0,1,1
UA,188.0,51,0,1,1
AA,206.8,16,0,1,1
AA,206.8,22,0,1,1
AA,206.8,22,0,1,1
AA,206.8,65,0,1,0
AA,206.8,59,0,1,1
AA,206.8,20,0,1,1
AA,206.8,25,0,1,0
AA,206.8,25,0,1,0
UA,188.0,56,0,1,1
AA,206.8,25,0,1,0
AA,206.8,23,0,1,0
AA,206.8,59,0,1,1
AA,206.8,21,0,1,1
AA,206.8,58,0,1,1
AA,206.8,22,0,1,0
AA,206.8,23,0,1,1
AA,206.8,24,0,1,0
AA,206.8,15,0,1,1
AA,206.8,18,0,1,1
AA,206.8,59,0,1,0
UA,188.0,58,0,1,1
AA,206.8,23,0,1,1
AA,206.8,20,0,1,1
AA,206.8,21,0,1,1
AA,206.8,23,0,1,0
AA,206.8,73,0,1,1
AA,206.8,56,0,1,1
UA,188.0,51,0,1,1
AA,206.8,53,0,1,1
AA,206.8,17,0,1,1
UA,188.0,58,0,1,1
AA,206.8,53,0,1,1
AA,206.8,25,0,1,1
AA,206.8,30,0,1,1
AA,206.8,27,0,1,0
AA,206.8,30,0,1,0
AA,206.8,21,0,1,1
AA,206.8,22,0,1,1
AA,206.8,23,0,1,0
UA,188.0,51,0,1,0
AA,206.8,26,0,1,1
AA,206.8,58,0,1,1
UA,188.0,53,0,1,1
AA,206.8,23,0,1,1
AA,206.8,23,0,1,1
UA,188.0,44,0,1,1
AA,206.8,14,0,1,1
AA,206.8,16,0,1,1
AA,206.8,16,0,1,1
AA,206.8,25,0,1,0
AA,206.8,23,0,1,1
AA,206.8,25,0,1,0
UA,188.0,51,0,1,1
AA,206.8,23,0,1,1
UA,188.0,57,0,1,1
AA,209.00000000000003,13,0,1,0
AA,212.3,26,0,1,1
AA,213.4,12,0,1,1
AA,213.4,34,0,1,0
AA,214.50000000000003,7,0,1,0
UA,196.0,13,0,1,1
AA,216.70000000000002,14,0,1,1
UA,197.0,37,0,1,0
AA,216.70000000000002,15,0,1,1
AA,216.70000000000002,17,0,1,0
AA,216.70000000000002,36,0,1,1
AA,216.70000000000002,28,0,1,1
UA,197.0,37,0,1,0
AA,216.70000000000002,32,0,1,1
UA,197.0,60,0,1,1
AA,216.70000000000002,20,0,1,0
AA,216.70000000000002,58,0,1,1
AA,216.70000000000002,28,0,1,1
AA,216.70000000000002,24,0,1,1
AA,216.70000000000002,40,0,1,0
AA,216.70000000000002,37,0,1,1
UA,197.0,37,0,1,1
AA,216.70000000000002,29,0,1,0
AA,216.70000000000002,32,0,1,1
AA,216.70000000000002,24,0,1,0
UA,197.0,37,0,1,0
UA,197.0,15,0,1,0
AA,216.70000000000002,36,0,1,1
AA,216.70000000000002,20,0,1,0
AA,216.70000000000002,28,0,1,1
AA,216.70000000000002,58,0,1,0
UA,197.0,41,0,1,1
AA,216.70000000000002,66,0,1,1
UA,197.0,29,0,1,1
AA,216.70000000000002,36,0,1,1
AA,216.70000000000002,31,0,1,1
UA,197.0,29,0,1,1
AA,216.70000000000002,25,0,1,1
AA,216.70000000000002,58,0,1,0
AA,216.70000000000002,29,0,1,0
AA,216.70000000000002,58,0,1,0
AA,216.70000000000002,58,0,1,0
AA,217.8,59,0,1,1
AA,217.8,20,0,1,1
AA,217.8,66,0,1,1
AA,217.8,63,0,1,1
AA,217.8,10,0,1,0
AA,217.8,3,0,1,0
AA,217.8,63,0,1,1
AA,217.8,18,0,1,1
AA,217.8,3,0,1,0
AA,217.8,38,0,1,1
AA,217.8,36,0,1,1
AA,217.8,9,0,1,0
AA,217.8,59,0,1,0
AA,217.8,59,0,1,1
UA,198.0,54,0,1,1
AA,217.8,9,0,1,0
AA,217.8,37,0,1,1
AA,217.8,14,0,1,0
AA,217.8,38,0,1,1
AA,217.8,24,0,1,1
AA,217.8,2,0,1,1
AA,217.8,8,0,1,0
AA,217.8,8,0,1,0
AA,217.8,29,0,1,1
AA,217.8,39,0,1,0
AA,217.8,9,0,1,0
AA,217.8,14,0,1,0
AA,217.8,15,0,1,1
AA,217.8,35,0,1,1
AA,217.8,36,0,1,1
AA,217.8,11,0,1,0
AA,217.8,13,0,1,0
AA,217.8,128,0,1,1
AA,217.8,5,0,1,0
AA,217.8,1,0,1,1
AA,217.8,8,0,1,0
AA,217.8,29,0,1,1
AA,217.8,7,0,1,0
AA,217.8,43,0,1,1
AA,217.8,23,0,1,1
AA,217.8,49,0,1,0
UA,198.0,66,0,1,0
AA,217.8,66,0,1,1
UA,198.0,4,0,1,1
AA,217.8,34,0,1,1
AA,217.8,64,0,1,0
AA,217.8,20,0,1,1
UA,198.0,23,0,1,1
AA,217.8,35,0,1,1
AA,217.8,16,0,1,1
AA,217.8,38,0,1,1
AA,217.8,37,0,1,1
AA,217.8,17,0,1,1
AA,217.8,24,0,1,1
AA,217.8,7,0,1,0
AA,217.8,63,0,1,1
AA,217.8,8,0,1,0
AA,217.8,30,0,1,1
AA,217.8,29,0,1,1
AA,217.8,9,0,1,0
UA,198.0,54,0,1,1
AA,217.8,15,0,1,0
AA,217.8,49,0,1,0
AA,217.8,8,0,1,0
AA,217.8,31,0,1,1
UA,198.0,3,0,1,0
AA,217.8,7,0,1,0
AA,217.8,24,0,1,0
AA,217.8,61,0,1,1
AA,217.8,22,0,1,1
AA,217.8,44,0,1,1
AA,217.8,37,0,1,1
AA,217.8,18,0,1,1
AA,217.8,32,0,1,1
AA,217.8,24,0,1,1
UA,198.0,13,0,1,1
AA,217.8,35,0,1,1
AA,217.8,14,0,1,1
AA,217.8,10,0,1,0
AA,217.8,7,0,1,0
AA,217.8,3,0,1,0
UA,198.0,11,0,1,1
AA,217.8,28,0,1,1
AA,217.8,21,0,1,0
AA,217.8,3,0,1,0
AA,217.8,22,0,1,0
AA,217.8,17,0,1,1
AA,217.8,9,0,1,0
AA,217.8,38,0,1,0
AA,217.8,14,0,1,1
AA,217.8,24,0,1,1
AA,217.8,23,0,1,0
AA,217.8,38,0,1,1
AA,217.8,23,0,1,1
AA,217.8,1,0,1,1
AA,217.8,24,0,1,1
AA,217.8,1,0,1,0
AA,217.8,6,0,1,0
AA,217.8,21,0,1,1
AA,217.8,62,0,1,1
AA,217.8,38,0,1,1
UA,198.0,2,0,1,1
AA,217.8,8,0,1,0
AA,217.8,64,0,1,1
UA,198.0,32,0,1,0
AA,217.8,9,0,1,0
AA,217.8,23,0,1,1
UA,198.0,31,0,1,1
AA,217.8,59,0,1,1
UA,198.0,14,0,1,1
UA,198.0,5,0,1,1
AA,217.8,22,0,1,1
AA,217.8,38,0,1,1
AA,217.8,16,0,1,1
AA,217.8,26,0,1,1
AA,217.8,59,0,1,0
AA,217.8,1,0,1,0
AA,217.8,9,0,1,0
AA,217.8,24,0,1,1
AA,217.8,24,0,1,1
AA,217.8,38,0,1,1
AA,217.8,29,0,1,1
AA,217.8,38,0,1,1
UA,198.0,59,0,1,1
AA,217.8,31,0,1,1
UA,198.0,9,0,1,1
UA,198.0,21,0,1,1
UA,198.0,59,0,1,1
AA,217.8,26,0,1,1
AA,217.8,31,0,1,1
AA,217.8,49,0,1,0
AA,217.8,9,0,1,0
AA,217.8,10,0,1,0
AA,217.8,3,0,1,1
UA,198.0,7,0,1,1
AA,217.8,22,0,1,1
UA,198.0,12,0,1,1
AA,217.8,39,0,1,0
AA,217.8,19,0,1,1
AA,217.8,16,0,1,1
AA,217.8,16,0,1,0
AA,217.8,15,0,1,1
AA,217.8,14,0,1,1
AA,217.8,10,0,1,0
UA,198.0,13,0,1,1
AA,217.8,24,0,1,0
AA,217.8,35,0,1,1
UA,198.0,15,0,1,0
AA,217.8,35,0,1,1
AA,217.8,10,0,1,0
AA,217.8,60,0,1,0
AA,217.8,23,0,1,1
AA,217.8,44,0,1,1
AA,217.8,7,0,1,1
AA,217.8,35,0,1,1
AA,217.8,8,0,1,0
AA,217.8,6,0,1,1
AA,217.8,2,0,1,0
AA,217.8,6,0,1,0
AA,217.8,14,0,1,1
AA,217.8,60,0,1,0
AA,217.8,4,0,1,1
AA,217.8,8,0,1,0
AA,217.8,52,0,1,1
AA,217.8,9,0,1,0
AA,217.8,55,0,1,0
AA,217.8,6,0,1,1
UA,198.0,18,0,1,1
AA,217.8,31,0,1,0
AA,217.8,66,0,1,1
AA,217.8,29,0,1,1
AA,217.8,73,0,1,1
AA,217.8,7,0,1,0
AA,217.8,22,0,1,1
AA,217.8,37,0,1,1
AA,217.8,36,0,1,1
UA,198.0,1,0,1,1
AA,217.8,13,0,1,0
AA,217.8,44,0,1,1
AA,217.8,16,0,1,0
AA,217.8,12,0,1,0
AA,217.8,3,0,1,0
AA,217.8,66,0,1,1
UA,198.0,66,0,1,0
UA,198.0,19,0,1,1
AA,217.8,63,0,1,1
AA,217.8,3,0,1,0
AA,217.8,31,0,1,1
AA,217.8,23,0,1,1
AA,217.8,58,0,1,1
AA,217.8,10,0,1,0
AA,217.8,15,0,1,1
UA,198.0,66,0,1,0
AA,217.8,58,0,1,1
AA,217.8,8,0,1,0
AA,217.8,20,0,1,1
UA,198.0,52,0,1,1
AA,217.8,31,0,1,1
AA,217.8,23,0,1,1
AA,217.8,37,0,1,1
UA,198.0,78,0,1,0
AA,217.8,20,0,1,0
AA,217.8,15,0,1,0
AA,217.8,29,0,1,1
AA,217.8,17,0,1,1
UA,198.0,51,0,1,1
AA,217.8,2,0,1,0
AA,217.8,3,0,1,0
AA,217.8,13,0,1,0
AA,217.8,8,0,1,0
AA,217.8,15,0,1,1
AA,217.8,24,0,1,0
AA,217.8,63,0,1,1
AA,217.8,29,0,1,1
AA,217.8,2,0,1,1
AA,217.8,37,0,1,1
UA,198.0,10,0,1,1
AA,217.8,15,0,1,1
AA,217.8,14,0,1,1
UA,198.0,8,0,1,0
AA,217.8,6,0,1,1
AA,217.8,22,0,1,0
AA,217.8,35,0,1,1
AA,217.8,59,0,1,0
AA,217.8,9,0,1,0
AA,217.8,31,0,1,1
AA,217.8,29,0,1,1
AA,217.8,59,0,1,1
AA,217.8,36,0,1,1
AA,217.8,8,0,1,0
AA,217.8,99,0,1,0
AA,217.8,3,0,1,0
UA,198.0,22,0,1,0
AA,217.8,31,0,1,1
AA,217.8,23,0,1,1
AA,217.8,2,0,1,1
AA,217.8,9,0,1,0
AA,217.8,70,0,1,1
AA,217.8,12,0,1,1
UA,198.0,19,0,1,1
AA,217.8,51,0,1,1
AA,217.8,8,0,1,0
AA,217.8,8,0,1,0
AA,217.8,16,0,1,0
AA,217.8,38,0,1,1
UA,198.0,12,0,1,0
UA,198.0,16,0,1,1
UA,198.0,6,0,1,1
AA,217.8,53,0,1,1
AA,217.8,28,0,1,1
AA,217.8,20,0,1,0
AA,217.8,7,0,1,0
AA,217.8,9,0,1,0
AA,217.8,50,0,1,0
AA,217.8,64,0,1,1
AA,217.8,5,0,1,1
AA,217.8,29,0,1,0
AA,217.8,19,0,1,1
AA,217.8,25,0,1,0
AA,217.8,37,0,1,0
AA,217.8,38,0,1,1
AA,217.8,8,0,1,0
AA,217.8,23,0,1,1
AA,217.8,9,0,1,0
AA,217.8,4,0,1,0
AA,217.8,36,0,1,1
AA,217.8,7,0,1,0
AA,217.8,9,0,1,0
AA,217.8,9,0,1,0
AA,217.8,21,0,1,1
UA,198.0,9,0,1,1
AA,217.8,52,0,1,1
AA,217.8,3,0,1,0
AA,217.8,43,0,1,1
AA,217.8,32,0,1,1
AA,217.8,36,0,1,1
AA,217.8,16,0,1,1
AA,217.8,25,0,1,1
AA,217.8,46,0,1,1
AA,217.8,37,0,1,1
AA,217.8,69,0,1,1
AA,217.8,9,0,1,0
AA,217.8,43,0,1,1
AA,217.8,53,0,1,0
AA,217.8,14,0,1,1
AA,217.8,24,0,1,1
UA,198.0,5,0,1,0
AA,217.8,24,0,1,1
AA,217.8,19,0,1,1
AA,217.8,2,0,1,0
AA,217.8,17,0,1,1
AA,217.8,28,0,1,0
AA,217.8,15,0,1,1
AA,217.8,60,0,1,0
AA,217.8,17,0,1,0
AA,217.8,5,0,1,0
AA,217.8,7,0,1,0
AA,217.8,72,0,1,1
AA,217.8,29,0,1,0
AA,217.8,35,0,1,1
AA,217.8,20,0,1,1
AA,217.8,15,0,1,1
AA,217.8,12,0,1,1
UA,198.0,5,0,1,0
AA,217.8,8,0,1,0
AA,217.8,24,0,1,1
AA,217.8,73,0,1,1
AA,217.8,30,0,1,1
AA,217.8,38,0,1,1
AA,217.8,59,0,1,1
AA,217.8,2,0,1,0
AA,217.8,24,0,1,1
AA,217.8,37,0,1,1
AA,217.8,21,0,1,1
AA,217.8,49,0,1,0
AA,217.8,24,0,1,1
AA,217.8,32,0,1,1
AA,217.8,67,0,1,1
UA,198.0,4,0,1,1
AA,217.8,59,0,1,1
UA,198.0,122,0,1,1
AA,217.8,9,0,1,0
AA,217.8,31,0,1,1
UA,198.0,51,0,1,1
AA,217.8,7,0,1,0
AA,217.8,72,0,1,1
AA,217.8,24,0,1,1
AA,217.8,7,0,1,0
AA,217.8,9,0,1,1
AA,217.8,9,0,1,0
AA,217.8,30,0,1,1
AA,217.8,24,0,1,0
AA,217.8,29,0,1,1
AA,217.8,35,0,1,1
AA,217.8,9,0,1,0
AA,217.8,20,0,1,1
UA,198.0,16,0,1,1
AA,217.8,2,0,1,0
AA,217.8,4,0,1,0
AA,217.8,10,0,1,0
AA,218.9,18,0,1,0
AA,218.9,3,0,1,0
AA,218.9,6,0,1,0
AA,218.9,19,0,1,0
UA,199.0,63,0,1,1
AA,218.9,4,0,1,0
AA,218.9,27,0,1,0
AA,218.9,57,0,1,1
AA,218.9,5,0,1,0
AA,218.9,3,0,1,0
AA,218.9,19,0,1,0
AA,220.00000000000003,2,0,1,0
AA,220.00000000000003,7,0,1,0
AA,220.00000000000003,18,0,1,1
AA,220.00000000000003,5,0,1,0
AA,221.10000000000002,4,0,1,0
UA,201.0,66,0,1,0
AA,221.10000000000002,84,0,1,1
AA,221.10000000000002,5,0,1,0
AA,221.10000000000002,1,0,1,0
AA,221.10000000000002,5,0,1,0
AA,221.10000000000002,7,0,1,0
AA,221.10000000000002,4,0,1,0
AA,221.10000000000002,4,0,1,0
AA,221.10000000000002,23,0,1,1
UA,201.0,41,0,1,0
AA,221.10000000000002,7,0,1,0
AA,221.10000000000002,5,0,1,0
AA,221.10000000000002,84,0,1,1
UA,201.0,66,0,1,0
AA,221.10000000000002,23,0,1,1
AA,221.10000000000002,84,0,1,1
AA,221.10000000000002,23,0,1,1
AA,221.10000000000002,20,0,1,0
AA,221.10000000000002,8,0,1,0
AA,221.10000000000002,3,0,1,0
AA,221.10000000000002,50,0,1,0
UA,201.0,66,0,1,0
AA,221.10000000000002,84,0,1,1
AA,222.20000000000002,54,0,1,0
UA,202.0,29,0,1,1
AA,222.20000000000002,24,0,1,0
AA,222.20000000000002,42,0,1,0
AA,222.20000000000002,37,0,1,1
UA,202.0,43,0,1,1
UA,202.0,55,0,1,0
AA,222.20000000000002,3,0,1,0
AA,222.20000000000002,21,0,1,1
AA,222.20000000000002,44,0,1,1
UA,202.0,43,0,1,1
AA,222.20000000000002,21,0,1,1
AA,222.20000000000002,41,0,1,1
AA,222.20000000000002,15,0,1,1
AA,222.20000000000002,34,0,1,1
UA,202.0,49,0,1,1
UA,202.0,14,0,1,0
AA,222.20000000000002,20,0,1,0
AA,222.20000000000002,21,0,1,0
UA,202.0,44,0,1,1
AA,222.20000000000002,18,0,1,0
AA,222.20000000000002,21,0,1,1
UA,202.0,23,0,1,0
UA,202.0,25,0,1,0
UA,202.0,15,0,1,0
AA,222.20000000000002,17,0,1,0
AA,222.20000000000002,44,0,1,1
UA,202.0,43,0,1,1
UA,202.0,29,0,1,1
UA,202.0,44,0,1,1
UA,202.0,43,0,1,1
UA,202.0,19,0,1,0
AA,222.20000000000002,28,0,1,1
UA,202.0,22,0,1,0
AA,222.20000000000002,19,0,1,1
UA,202.0,23,0,1,0
UA,202.0,18,0,1,0
AA,222.20000000000002,21,0,1,0
UA,202.0,15,0,1,1
UA,202.0,43,0,1,1
AA,222.20000000000002,28,0,1,1
UA,202.0,55,0,1,0
AA,222.20000000000002,29,0,1,1
UA,202.0,76,0,1,0
AA,222.20000000000002,25,0,1,0
AA,222.20000000000002,14,0,1,1
UA,202.0,14,0,1,0
AA,222.20000000000002,34,0,1,1
AA,222.20000000000002,34,0,1,1
AA,222.20000000000002,37,0,1,1
UA,202.0,43,0,1,1
AA,222.20000000000002,16,0,1,0
AA,222.20000000000002,19,0,1,0
UA,202.0,56,0,1,0
AA,222.20000000000002,24,0,1,0
AA,222.20000000000002,14,0,1,0
AA,222.20000000000002,14,0,1,1
AA,222.20000000000002,44,0,1,1
UA,202.0,43,0,1,1
UA,202.0,56,0,1,0
AA,222.20000000000002,22,0,1,1
AA,222.20000000000002,34,0,1,1
UA,202.0,43,0,1,1
AA,222.20000000000002,4,0,1,0
AA,222.20000000000002,18,0,1,0
UA,202.0,43,0,1,1
AA,222.20000000000002,28,0,1,1
AA,223.3,42,0,1,1
AA,223.3,44,0,1,1
AA,223.3,31,0,1,1
AA,223.3,30,0,1,1
AA,223.3,37,0,1,1
AA,223.3,21,0,1,0
AA,223.3,28,0,1,1
AA,223.3,26,0,1,1
AA,223.3,44,0,1,1
AA,223.3,42,0,1,1
AA,223.3,28,0,1,1
AA,223.3,19,0,1,0
AA,223.3,26,0,1,0
AA,223.3,25,0,1,0
AA,223.3,17,0,1,1
AA,223.3,14,0,1,0
AA,223.3,15,0,1,0
AA,223.3,38,0,1,1
AA,223.3,24,0,1,0
AA,223.3,56,0,1,1
AA,223.3,40,0,1,1
AA,223.3,29,0,1,1
AA,223.3,20,0,1,0
AA,223.3,50,0,1,1
AA,223.3,14,0,1,1
AA,223.3,44,0,1,1
AA,224.4,18,0,1,1
AA,224.4,29,0,1,1
AA,224.4,8,0,1,1
UA,204.0,5,0,1,1
AA,224.4,17,0,1,1
AA,224.4,7,0,1,0
AA,224.4,18,0,1,1
AA,224.4,17,0,1,1
UA,204.0,5,0,1,1
AA,224.4,18,0,1,0
AA,224.4,3,0,1,0
AA,224.4,29,0,1,1
AA,224.4,16,0,1,1
AA,224.4,8,0,1,0
AA,225.50000000000003,17,0,1,0
AA,225.50000000000003,16,0,1,0
AA,225.50000000000003,19,0,1,1
UA,205.0,44,0,1,0
UA,205.0,52,0,1,1
AA,225.50000000000003,26,0,1,1
AA,225.50000000000003,34,0,1,0
AA,225.50000000000003,34,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,24,0,1,0
AA,226.60000000000002,28,0,1,1
AA,226.60000000000002,24,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,25,0,1,1
AA,226.60000000000002,16,0,1,0
AA,226.60000000000002,20,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,45,0,1,0
AA,226.60000000000002,39,0,1,0
AA,226.60000000000002,44,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,33,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,33,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,51,0,1,1
AA,226.60000000000002,48,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,35,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,35,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,27,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,7,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,40,0,1,0
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,29,0,1,1
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,35,0,1,1
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,29,0,1,0
AA,226.60000000000002,44,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,29,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,45,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,39,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,36,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,32,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,42,0,1,0
AA,226.60000000000002,29,0,1,0
AA,226.60000000000002,24,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,39,0,1,1
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,20,0,1,0
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,28,0,1,0
UA,206.0,15,0,1,1
UA,206.0,47,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,40,0,1,1
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,25,0,1,1
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,30,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,38,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,36,0,1,0
AA,226.60000000000002,31,0,1,0
AA,226.60000000000002,17,0,1,1
AA,226.60000000000002,44,0,1,1
AA,226.60000000000002,45,0,1,1
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,22,0,1,0
AA,226.60000000000002,33,0,1,0
AA,226.60000000000002,27,0,1,0
AA,226.60000000000002,32,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,16,0,1,0
AA,226.60000000000002,14,0,1,1
AA,226.60000000000002,14,0,1,0
UA,206.0,47,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,27,0,1,0
AA,226.60000000000002,42,0,1,0
AA,226.60000000000002,45,0,1,1
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,48,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,29,0,1,1
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,44,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,22,0,1,0
AA,226.60000000000002,37,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,24,0,1,0
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,29,0,1,0
AA,226.60000000000002,22,0,1,0
AA,226.60000000000002,29,0,1,0
AA,226.60000000000002,35,0,1,0
AA,226.60000000000002,20,0,1,0
AA,226.60000000000002,20,0,1,0
AA,226.60000000000002,26,0,1,0
AA,226.60000000000002,48,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,31,0,1,1
AA,226.60000000000002,31,0,1,0
AA,226.60000000000002,52,0,1,0
AA,226.60000000000002,21,0,1,0
AA,226.60000000000002,17,0,1,0
AA,226.60000000000002,18,0,1,1
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,20,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,16,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,15,0,1,0
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,34,0,1,0
UA,206.0,15,0,1,1
UA,206.0,14,0,1,1
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,33,0,1,0
AA,226.60000000000002,33,0,1,0
AA,226.60000000000002,25,0,1,0
AA,226.60000000000002,49,0,1,0
AA,226.60000000000002,38,0,1,1
AA,226.60000000000002,27,0,1,0
AA,226.60000000000002,33,0,1,0
AA,226.60000000000002,42,0,1,0
AA,226.60000000000002,51,0,1,1
AA,226.60000000000002,48,0,1,0
AA,226.60000000000002,22,0,1,0
AA,226.60000000000002,35,0,1,0
AA,226.60000000000002,28,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,16,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,34,0,1,1
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,14,0,1,0
AA,226.60000000000002,45,0,1,0
AA,226.60000000000002,19,0,1,0
AA,226.60000000000002,32,0,1,0
AA,226.60000000000002,34,0,1,0
AA,226.60000000000002,18,0,1,0
AA,226.60000000000002,54,0,1,0
AA,226.60000000000002,33,0,1,0
