carrier,rtrip_fare,advance,busclass,nonrefundable,satstayover
UA,658,2,0,1,1
UA,658,4,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,3,0,1,0
UA,658,3,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
UA,658,0,0,1,0
AA,658,5,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,2,0,1,0
UA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
AA,658,4,0,1,0
AA,658,6,0,1,0
AA,658,1,0,1,0
AA,658,2,0,1,0
UA,658,2,0,1,0
AA,658,4,0,1,0
AA,658,2,0,1,0
AA,658,5,0,1,0
UA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,0,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,5,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
AA,658,6,0,1,0
UA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,1
AA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,6,0,1,0
UA,658,4,0,1,0
UA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,0,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,6,0,1,0
AA,658,2,0,1,0
AA,658,4,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,2,0,1,1
AA,658,5,0,1,0
UA,658,3,0,1,0
UA,658,3,0,1,0
AA,658,0,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,1
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,5,0,1,0
AA,658,6,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,2,0,1,0
UA,658,4,0,1,0
AA,658,0,0,1,0
AA,658,5,0,1,0
AA,658,3,0,1,0
AA,658,2,0,1,0
AA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,5,0,1,0
UA,658,1,0,1,0
AA,658,2,0,1,0
AA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,6,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
UA,658,4,0,1,0
UA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,0,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
UA,658,0,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
UA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
UA,658,4,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,2,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,4,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,0,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,4,0,1,0
AA,658,0,0,1,0
AA,658,4,0,1,0
UA,658,4,0,1,0
UA,658,2,0,1,0
AA,658,4,0,1,0
UA,658,4,0,1,0
AA,658,5,0,1,0
UA,658,1,0,1,0
UA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,0,0,1,0
UA,658,4,0,1,0
AA,658,2,0,1,1
UA,658,3,0,1,0
AA,658,3,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,6,0,1,0
AA,658,2,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
AA,658,4,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
UA,658,4,0,1,0
UA,658,6,0,1,0
AA,658,5,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,5,0,1,0
UA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,5,0,1,0
UA,658,0,0,1,1
UA,658,1,0,1,0
UA,658,2,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
UA,658,2,0,1,0
UA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
AA,658,0,0,1,0
AA,658,5,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,5,0,1,0
UA,658,0,0,1,0
UA,658,1,0,1,0
AA,658,2,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
UA,658,1,0,1,0
UA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,2,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,4,0,1,0
AA,658,6,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,1,0,1,0
UA,658,5,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,1,0,1,0
UA,658,6,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,5,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,5,0,1,0
UA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,6,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
UA,658,5,0,1,0
UA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,5,0,1,0
AA,658,6,0,1,0
UA,658,6,0,1,0
AA,658,2,0,1,0
UA,658,1,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
UA,658,0,0,1,0
UA,658,0,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,3,0,1,0
AA,658,2,0,1,0
AA,658,2,0,1,0
AA,658,4,0,1,0
AA,658,4,0,1,0
AA,658,6,0,1,0
UA,658,1,0,1,0
UA,658,0,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,5,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,0,0,1,0
UA,658,4,0,1,0
AA,658,5,0,1,0
UA,658,3,0,1,0
AA,658,3,0,1,0
UA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,0,0,1,0
UA,658,0,0,1,0
UA,658,3,0,1,0
UA,658,4,0,1,0
UA,658,4,0,1,0
AA,658,2,0,1,0
UA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,2,0,1,0
AA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,2,0,1,0
UA,658,3,0,1,0
AA,658,2,0,1,0
AA,658,2,0,1,0
UA,658,2,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,1
AA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,2,0,1,0
UA,658,6,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,6,0,1,0
AA,658,3,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,4,0,1,0
UA,658,2,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
UA,658,3,0,1,0
AA,658,6,0,1,0
UA,658,1,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
AA,658,0,0,1,0
UA,658,1,0,1,0
UA,658,2,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
UA,658,5,0,1,0
AA,658,4,0,1,0
UA,658,2,0,1,0
UA,658,0,0,1,0
AA,658,1,0,1,0
AA,658,2,0,1,0
AA,658,5,0,1,0
UA,658,2,0,1,0
UA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,6,0,1,0
UA,658,4,0,1,0
UA,658,3,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,4,0,1,0
UA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,0,0,1,0
UA,658,3,0,1,0
AA,658,5,0,1,0
UA,658,0,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,2,0,1,0
UA,658,3,0,1,0
UA,658,5,0,1,0
UA,658,2,0,1,0
AA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,2,0,1,0
AA,658,3,0,1,0
UA,658,2,0,1,0
UA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
UA,658,5,0,1,0
AA,658,0,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,1,0,1,1
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
UA,658,4,0,1,0
UA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,5,0,1,0
AA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,2,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,6,0,1,0
UA,658,0,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,5,0,1,0
UA,658,1,0,1,1
UA,658,4,0,1,0
AA,658,2,0,1,0
AA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,3,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
UA,658,3,0,1,0
UA,658,6,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,0,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
UA,658,2,0,1,0
AA,658,4,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,2,0,1,1
UA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,5,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
UA,658,6,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,2,0,1,0
AA,658,6,0,1,0
AA,658,3,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,2,0,1,0
UA,658,0,0,1,0
AA,658,0,0,1,0
AA,658,2,0,1,0
UA,658,2,0,1,0
AA,658,2,0,1,0
UA,658,6,0,1,0
UA,658,5,0,1,0
AA,658,3,0,1,0
UA,658,3,0,1,0
UA,658,5,0,1,0
AA,658,5,0,1,0
AA,658,6,0,1,0
UA,658,2,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,6,0,1,0
UA,658,3,0,1,0
UA,658,3,0,1,0
AA,658,6,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,0,0,1,0
UA,658,0,0,1,0
AA,658,3,0,1,0
AA,658,4,0,1,0
UA,658,5,0,1,0
AA,658,3,0,1,0
AA,658,6,0,1,0
AA,658,5,0,1,0
AA,658,4,0,1,0
AA,658,4,0,1,0
UA,658,3,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,5,0,1,0
AA,659,5,0,1,0
AA,659,4,0,1,0
AA,660,2,0,1,0
UA,660,5,0,1,0
UA,660,5,0,1,0
AA,661,11,0,1,1
UA,661,4,0,1,0
AA,661,6,0,1,0
AA,661,4,0,1,0
AA,661,4,0,1,0
AA,661,6,0,1,0
AA,661,2,0,1,0
AA,661,6,0,1,0
AA,661,5,0,1,0
UA,661,1,0,1,0
AA,661,6,0,1,0
AA,662,8,0,1,0
UA,751,4,1,0,0
AA,1020,1,1,1,0
AA,1022,1,1,1,0
AA,1022,1,1,1,0
AA,1028,2,1,1,0
AA,1028,2,1,1,0
AA,1038,2,0,1,0
AA,1051,2,1,1,0
AA,1055,3,1,1,0
AA,1057,1,1,1,0
AA,1057,1,1,1,0
AA,1057,1,1,1,0
AA,1057,0,1,1,0
AA,1057,6,1,1,0
AA,1057,1,1,1,0
AA,1057,6,1,1,0
AA,1057,5,1,1,0
AA,1057,2,1,1,0
AA,1057,3,1,1,0
AA,1057,1,1,1,0
AA,1057,0,1,1,0
AA,1057,4,1,1,0
AA,1057,0,1,1,0
AA,1057,0,1,1,0
AA,1057,4,1,1,0
AA,1057,7,1,1,0
AA,1057,1,1,1,0
AA,1058,1,0,1,0
AA,1058,1,0,1,0
AA,1058,1,0,1,0
AA,1058,2,0,1,0
AA,1058,2,0,1,0
AA,1060,1,1,1,0
AA,1060,1,1,1,0
AA,1064,2,1,1,1
AA,1064,4,1,1,0
AA,1064,0,1,1,0
AA,1064,4,1,1,0
AA,1065,2,1,1,0
AA,1065,2,1,1,0
AA,1066,1,1,1,0
AA,1070,1,1,1,0
AA,1070,1,1,1,0
AA,1072,2,1,1,0
AA,1072,6,1,1,0
AA,1072,2,1,1,0
AA,1072,2,1,1,0
AA,1072,2,1,1,0
AA,1072,1,1,1,0
AA,1072,4,1,1,0
AA,1072,1,1,1,0
AA,1072,2,1,1,0
AA,1072,4,1,1,0
AA,1072,1,1,1,0
AA,1072,1,1,1,0
AA,1072,4,1,1,0
AA,1072,2,1,1,0
AA,1072,1,1,1,0
AA,1072,5,1,1,0
AA,1072,2,1,1,0
AA,1074,0,1,1,0
AA,1075,0,1,1,0
AA,1075,0,1,1,0
AA,1354,5,1,0,0
AA,1452,0,1,0,0
AA,1452,2,1,0,0
AA,1452,2,1,0,0
AA,1452,1,1,0,0
AA,1452,2,1,0,0
AA,1452,1,1,0,0
AA,1452,1,1,0,0
AA,1452,0,1,0,0
AA,1452,2,1,0,1
AA,1452,2,1,0,0
AA,1452,2,1,0,0
AA,1502,0,1,0,0
AA,1502,2,1,0,1
AA,1502,2,1,0,0
AA,1502,0,1,0,0
AA,1502,1,1,0,0
AA,1502,2,1,0,0
AA,1502,2,1,0,0
AA,1502,1,1,0,0
AA,1502,1,1,0,0
AA,1502,1,1,0,0
AA,1502,1,1,0,0
AA,1502,2,1,0,0
AA,1502,1,1,0,0
AA,1502,1,1,0,0
AA,1502,2,1,0,0
AA,1502,0,1,0,0
AA,1502,2,1,0,0
AA,1502,0,1,0,0
AA,1502,0,1,0,0
AA,1502,0,1,0,0
AA,1502,2,1,0,0
AA,1502,2,1,0,0
AA,1502,1,1,0,0
AA,1502,1,1,0,0
AA,1502,0,1,0,0
AA,1502,1,1,0,0
AA,1502,1,1,0,0
AA,1502,1,1,0,0
AA,1502,2,1,0,0
AA,1502,1,1,0,0
AA,1502,2,1,0,0
AA,1502,1,1,0,0
AA,1502,2,1,0,0
AA,1502,1,1,0,0
AA,1512,1,1,0,0
AA,1512,1,1,0,0
UA,1712,4,1,0,0
